distance_cm,snr,confidence,kurtosis,skewness,rms,zero_crossing_rate,peak_to_peak,pulse_width_us,rise_time_us,fall_time_us,echo_area,crest_factor,spectral_centroid,spectral_crest,psd_energy,spectral_entropy,dominant_freq_hz,target_strength_dB,echo_noise_ratio,label,target_distance_cm
40.3,13.85,1.0,-0.634,0.0701,1499.72,0.1176,2076.83,755.48,511.06,199.98,97013.1,1.724,4936.8,19.406,81689608.0,0.6994,351.6,22.83,13.85,wall,40
40.3,13.13,1.0,-0.9409,0.0463,1452.71,0.0822,1983.52,811.03,566.61,166.65,99629.7,1.687,5164.6,19.941,80230768.0,0.6971,351.6,22.36,13.13,wall,40
40.0,13.38,1.0,-0.8851,0.0986,1450.86,0.1096,2032.63,811.03,555.5,211.09,99229.2,1.721,5135.7,19.9,80645776.0,0.6952,351.6,22.53,13.38,wall,40
40.0,13.97,1.0,-0.6889,0.1162,1504.68,0.1176,2113.96,755.48,511.06,211.09,97052.6,1.733,4851.5,19.329,82812616.0,0.6974,351.6,22.91,13.97,wall,40
40.1,13.57,1.0,-0.6547,0.1064,1506.38,0.0882,2043.07,755.48,511.06,166.65,97307.8,1.682,4422.7,20.012,82609184.0,0.68,351.6,22.65,13.57,wall,40
40.1,12.92,1.0,-0.8792,0.0645,1434.51,0.027,1955.35,822.14,566.61,177.76,99523.1,1.68,4185.1,21.316,79308800.0,0.6595,351.6,22.23,12.92,wall,40
40.1,13.75,1.0,-0.5897,0.1062,1480.79,0.087,2094.74,766.59,511.06,211.09,96843.4,1.73,4088.7,20.65,80667504.0,0.6646,351.6,22.77,13.75,wall,40
40.3,13.14,1.0,-0.8494,0.0693,1456.26,0.0822,1993.42,811.03,555.5,166.65,99733.5,1.682,4470.5,20.744,81006832.0,0.6723,351.6,22.37,13.14,wall,40
40.2,12.93,1.0,-0.9603,0.0017,1437.53,0.0541,1953.73,822.14,555.5,177.76,99735.3,1.674,4620.9,21.427,79886568.0,0.6625,351.6,22.23,12.93,wall,40
40.1,13.07,1.0,-0.8819,-0.0489,1481.5,0.087,1955.23,766.59,499.95,188.87,96864.7,1.641,3896.7,22.305,81095424.0,0.6357,351.6,22.33,13.07,wall,40
40.2,12.96,1.0,-1.0329,0.0313,1431.29,0.0267,1983.63,833.25,566.61,188.87,100099.3,1.685,4213.8,21.907,80310952.0,0.6484,351.6,22.25,12.96,wall,40
40.2,12.98,1.0,-0.9631,0.0705,1437.21,0.0541,1962.99,822.14,555.5,177.76,99210.9,1.678,4372.9,21.498,80678640.0,0.6538,351.6,22.27,12.98,wall,40
40.2,13.52,1.0,-0.793,0.014,1491.35,0.0882,2045.94,755.48,499.95,188.87,96041.8,1.683,4001.9,21.139,81975848.0,0.6526,351.6,22.62,13.52,wall,40
40.3,12.25,1.0,-1.1663,-0.0882,1427.9,0.0267,1867.69,833.25,555.5,177.76,100147.4,1.592,4234.3,22.696,79614968.0,0.6378,351.6,21.76,12.25,wall,40
40.4,12.28,1.0,-1.1565,-0.0959,1410.22,0.0267,1847.6,833.25,555.5,166.65,98888.7,1.613,3879.0,23.513,77531736.0,0.6158,351.6,21.78,12.28,wall,40
40.3,12.44,1.0,-1.1859,-0.0649,1417.23,0.0267,1894.51,833.25,566.61,166.65,99084.5,1.626,3960.8,22.794,78806920.0,0.6316,351.6,21.9,12.44,wall,40
40.4,12.36,1.0,-1.1837,-0.1266,1430.24,0.027,1847.12,822.14,511.06,166.65,99335.0,1.6,4364.4,22.866,78900224.0,0.6385,351.6,21.84,12.36,wall,40
40.3,12.31,1.0,-1.1624,-0.0721,1414.04,0.0267,1859.44,833.25,566.61,166.65,99069.4,1.61,4497.6,22.352,78148144.0,0.6454,351.6,21.8,12.31,wall,40
40.2,13.33,1.0,-0.8564,-0.0529,1469.68,0.087,2039.03,766.59,511.06,211.09,95995.5,1.677,4804.4,20.858,79982256.0,0.6708,351.6,22.5,13.33,wall,40
40.3,12.7,1.0,-1.0168,-0.0188,1426.68,0.027,1913.69,822.14,566.61,166.65,98864.0,1.645,4507.8,21.672,78643880.0,0.6583,351.6,22.07,12.7,wall,40
40.1,13.07,1.0,-0.7819,-0.0553,1467.61,0.0882,1966.16,755.48,499.95,199.98,94825.7,1.644,4730.0,20.888,78508408.0,0.6702,351.6,22.33,13.07,wall,40
40.1,13.71,1.0,-0.6394,0.0557,1484.92,0.0896,2042.81,744.37,488.84,199.98,94585.4,1.703,4742.1,20.159,79731728.0,0.6813,351.6,22.74,13.71,wall,40
40.3,12.78,1.0,-1.0313,-0.0333,1428.84,0.0541,1946.18,822.14,555.5,166.65,98874.9,1.65,5118.4,20.775,79183224.0,0.6788,351.6,22.13,12.78,wall,40
40.1,13.72,1.0,-0.7448,-0.0049,1477.37,0.0882,2059.53,755.48,499.95,211.09,95280.0,1.711,5317.6,19.81,79830368.0,0.6924,351.6,22.74,13.72,wall,40
40.1,14.19,1.0,-0.5593,0.0864,1485.93,0.1194,2136.35,744.37,499.95,211.09,94499.8,1.76,5259.0,19.041,79991808.0,0.7023,351.6,23.04,14.19,wall,40
40.1,13.16,1.0,-0.6579,0.0195,1481.1,0.0882,1976.25,755.48,499.95,166.65,95559.4,1.639,5071.2,19.818,79831536.0,0.6912,351.6,22.39,13.16,wall,40
39.8,13.28,1.0,-0.7964,-0.0823,1472.56,0.087,1960.91,766.59,499.95,211.09,96521.8,1.661,4627.8,21.495,79299088.0,0.6602,351.6,22.46,13.28,wall,40
39.9,12.99,1.0,-1.0123,-0.0383,1420.6,0.0541,1948.35,822.14,555.5,211.09,98536.2,1.683,3772.4,22.361,77875344.0,0.635,351.6,22.27,12.99,wall,40
40.1,12.39,1.0,-1.1498,-0.1695,1426.09,0.027,1848.69,822.14,555.5,166.65,99234.4,1.599,4268.9,22.829,77928512.0,0.6376,351.6,21.86,12.39,wall,40
40.0,13.11,1.0,-0.991,-0.0733,1428.24,0.0274,1948.82,811.03,555.5,211.09,98045.4,1.688,4763.8,21.615,77520432.0,0.6626,351.6,22.36,13.11,wall,40
40.1,13.99,1.0,-0.6129,-0.0116,1474.29,0.0882,2120.7,755.48,499.95,211.09,95153.1,1.743,4593.9,20.283,79231432.0,0.6781,351.6,22.92,13.99,wall,40
40.2,12.96,1.0,-0.8891,-0.0261,1432.78,0.0274,1957.38,811.03,555.5,166.65,98262.0,1.659,4797.7,20.977,77811696.0,0.6735,351.6,22.25,12.96,wall,40
40.0,14.0,1.0,-0.5779,0.0231,1487.9,0.0896,2074.54,744.37,499.95,199.98,94937.9,1.722,5055.2,19.804,79372296.0,0.6915,351.6,22.92,14.0,wall,40
40.0,14.68,1.0,-0.3337,0.1655,1488.19,0.1212,2200.63,733.26,488.84,199.98,93507.9,1.803,5282.9,18.604,79037680.0,0.7095,351.6,23.34,14.68,wall,40
40.2,13.61,1.0,-0.72,0.0875,1437.93,0.0833,2027.16,799.92,555.5,155.54,97288.6,1.73,5482.4,19.348,77722000.0,0.7054,351.6,22.68,13.61,wall,40
40.0,14.02,1.0,-0.4547,0.1399,1474.55,0.1194,2085.97,744.37,499.95,199.98,93815.6,1.735,5577.2,18.728,78095240.0,0.7117,351.6,22.94,14.02,wall,40
40.0,14.3,1.0,-0.3798,0.173,1486.07,0.1212,2112.92,733.26,488.84,199.98,93387.8,1.756,4957.1,18.938,78613576.0,0.7015,351.6,23.11,14.3,wall,40
40.2,13.3,1.0,-0.8754,-0.0193,1422.96,0.0548,2013.24,811.03,566.61,166.65,97625.1,1.707,5358.1,19.994,76625856.0,0.6967,351.6,22.48,13.3,wall,40
40.2,13.5,1.0,-0.6187,-0.0139,1460.07,0.0882,2071.25,755.48,499.95,166.65,94323.5,1.688,5432.5,19.403,77464344.0,0.7023,351.6,22.61,13.5,wall,40
40.2,13.36,1.0,-0.6748,-0.019,1462.95,0.1176,1994.05,755.48,499.95,199.98,94540.3,1.668,4726.5,19.892,77740224.0,0.6881,351.6,22.52,13.36,wall,40
40.4,13.7,1.0,-0.6416,-0.0353,1471.64,0.0588,2079.63,755.48,511.06,166.65,95286.3,1.702,5123.7,19.702,78162784.0,0.6991,351.6,22.74,13.7,wall,40
40.4,13.78,1.0,-0.7142,-0.0577,1456.78,0.0882,2121.1,755.48,555.5,166.65,94135.9,1.729,5141.1,19.847,77260032.0,0.6963,351.6,22.78,13.78,wall,40
40.2,13.25,1.0,-0.6122,0.035,1449.15,0.1176,2031.27,755.48,499.95,166.65,93370.5,1.671,4995.2,19.205,76734000.0,0.6996,351.6,22.44,13.25,wall,40
40.4,14.26,1.0,-0.4328,0.1068,1479.81,0.1212,2113.88,733.26,544.39,155.54,93334.9,1.763,5365.0,18.961,77249344.0,0.711,351.6,23.08,14.26,wall,40
40.4,13.64,1.0,-0.6212,-0.0182,1454.33,0.0588,2022.81,755.48,511.06,155.54,94130.2,1.715,5091.9,20.045,76258816.0,0.6904,351.6,22.69,13.64,wall,40
40.4,12.82,1.0,-0.9408,0.0038,1406.76,0.027,1933.28,822.14,566.61,166.65,97293.3,1.666,4396.9,20.914,76363464.0,0.6691,351.6,22.16,12.82,wall,40
40.6,13.76,1.0,-0.792,-0.0134,1442.06,0.0282,2018.54,788.81,577.72,155.54,96789.4,1.744,4955.8,20.511,76853384.0,0.6861,351.6,22.77,13.76,wall,40
40.6,13.73,1.0,-0.5747,-0.0289,1460.42,0.0597,2049.29,744.37,499.95,166.65,93399.5,1.716,5197.2,19.917,76068544.0,0.6942,351.6,22.75,13.73,wall,40
40.6,12.98,1.0,-0.6689,-0.0488,1457.82,0.0588,1942.29,755.48,499.95,166.65,94175.0,1.624,4454.4,20.604,77231280.0,0.673,351.6,22.27,12.98,wall,40
40.6,13.36,1.0,-0.9139,-0.0273,1418.52,0.027,2028.35,822.14,566.61,177.76,98453.7,1.717,4742.7,21.327,77078112.0,0.6681,351.6,22.51,13.36,wall,40
40.6,13.38,1.0,-0.7109,-0.0797,1440.76,0.029,1988.22,766.59,511.06,166.65,94490.5,1.693,4745.7,21.178,75540624.0,0.6677,351.6,22.53,13.38,wall,40
40.6,12.68,1.0,-0.8554,-0.1431,1447.5,0.058,1902.81,766.59,499.95,177.76,94707.3,1.596,3915.4,22.338,77115992.0,0.6346,351.6,22.06,12.68,wall,40
40.6,13.83,1.0,-0.7837,-0.0927,1481.99,0.0294,2051.1,755.48,533.28,166.65,95880.4,1.703,4356.1,21.654,79731296.0,0.6548,351.6,22.82,13.83,wall,40
40.6,13.68,1.0,-0.8024,-0.058,1472.4,0.0588,2051.91,755.48,511.06,166.65,95003.0,1.695,4481.1,21.262,79241856.0,0.6588,351.6,22.72,13.68,wall,40
40.4,13.97,1.0,-0.6877,0.0384,1505.02,0.0896,2097.66,744.37,499.95,177.76,95587.8,1.693,4155.2,20.405,82451328.0,0.6672,351.6,22.9,13.97,wall,40
40.4,13.42,1.0,-1.0301,-0.0398,1450.75,0.0548,1996.77,811.03,566.61,166.65,99257.5,1.689,4707.4,20.939,80471384.0,0.6735,351.6,22.56,13.42,wall,40
40.3,13.29,1.0,-0.848,-0.0238,1494.49,0.1176,1969.07,755.48,511.06,199.98,96324.5,1.623,4939.1,20.138,81857128.0,0.6843,351.6,22.47,13.29,wall,40
40.1,13.99,1.0,-0.6612,0.067,1501.54,0.1194,2080.69,744.37,499.95,211.09,95541.0,1.701,5013.9,19.408,81569784.0,0.6945,351.6,22.92,13.99,wall,40
40.3,13.64,1.0,-0.9281,0.0055,1463.0,0.0833,2003.45,799.92,555.5,155.54,98979.6,1.703,5496.3,19.687,80985176.0,0.7003,351.6,22.69,13.64,wall,40
40.1,12.99,1.0,-1.013,-0.0412,1428.23,0.0541,1935.77,822.14,566.61,211.09,98920.5,1.66,4925.8,20.971,78723712.0,0.6732,351.6,22.27,12.99,wall,40
40.1,13.7,1.0,-0.7275,-0.0403,1491.1,0.1176,2031.34,755.48,499.95,211.09,96249.8,1.677,4637.4,20.207,81215160.0,0.6799,351.6,22.73,13.7,wall,40
40.3,13.25,1.0,-0.9771,-0.023,1448.83,0.0548,1969.61,811.03,566.61,166.65,99142.0,1.67,4324.5,21.341,80123880.0,0.6613,351.6,22.44,13.25,wall,40
40.0,13.23,1.0,-0.7454,-0.0568,1478.68,0.0882,1987.26,755.48,499.95,166.65,95435.6,1.632,4612.0,20.564,79804416.0,0.6741,351.6,22.43,13.23,wall,40
40.2,13.38,1.0,-0.7246,-0.0876,1497.69,0.0896,1973.53,744.37,499.95,166.65,95524.7,1.63,3918.5,21.207,80512600.0,0.6538,351.6,22.53,13.38,wall,40
40.4,13.11,1.0,-1.0144,-0.0847,1434.22,0.0278,1979.4,799.92,544.39,166.65,96928.7,1.67,3834.4,22.121,78104088.0,0.6376,351.6,22.35,13.11,wall,40
40.2,13.34,1.0,-0.8884,-0.0801,1476.34,0.0882,2013.35,755.48,499.95,199.98,95007.9,1.651,4262.9,21.173,80183136.0,0.6567,351.6,22.5,13.34,wall,40
40.3,13.35,1.0,-0.8354,-0.0598,1469.51,0.0882,1981.65,755.48,511.06,177.76,94685.6,1.662,3413.7,21.831,79061112.0,0.6322,351.6,22.51,13.35,wall,40
40.3,13.21,1.0,-1.0101,-0.0664,1438.45,0.0278,1991.82,799.92,566.61,166.65,97426.7,1.683,3778.6,22.124,78294352.0,0.6385,351.6,22.42,13.21,wall,40
40.2,12.25,1.0,-1.2179,-0.1492,1408.49,0.0267,1813.62,833.25,577.72,177.76,98842.7,1.594,3123.5,24.974,77081072.0,0.5785,351.6,21.76,12.25,wall,40
40.2,12.83,1.0,-1.143,-0.0741,1419.16,0.027,1907.15,822.14,555.5,177.76,98211.3,1.657,3593.0,23.043,77963864.0,0.6189,351.6,22.16,12.83,wall,40
40.3,12.67,1.0,-1.1391,-0.1148,1433.1,0.0548,1897.53,811.03,544.39,177.76,98187.2,1.621,4138.2,22.795,78160752.0,0.6317,351.6,22.06,12.67,wall,40
40.0,12.75,1.0,-1.1788,-0.1063,1420.8,0.0541,1883.4,822.14,544.39,222.2,98505.5,1.644,4231.6,22.669,77778584.0,0.6372,351.6,22.11,12.75,wall,40
39.9,12.84,1.0,-1.136,-0.0501,1414.1,0.0267,1929.81,833.25,555.5,211.09,98920.5,1.662,3492.7,23.158,78154672.0,0.6149,351.6,22.17,12.84,wall,40
39.8,12.8,1.0,-1.1535,-0.1525,1453.36,0.0274,1922.11,811.03,533.28,233.31,99711.7,1.613,3990.9,23.401,80626120.0,0.6168,351.6,22.14,12.8,wall,40
39.6,13.44,1.0,-0.956,-0.0762,1482.85,0.0286,2045.97,777.7,499.95,233.31,97981.7,1.659,4420.7,21.835,82432560.0,0.6447,351.6,22.57,13.44,wall,40
39.7,12.8,1.0,-1.0967,-0.0431,1439.76,0.027,1899.8,822.14,555.5,177.76,99626.3,1.628,3238.3,23.449,80494992.0,0.6032,351.6,22.14,12.8,wall,40
39.9,12.79,1.0,-1.1012,-0.1206,1454.27,0.0274,1890.18,811.03,544.39,166.65,99887.7,1.612,4019.9,22.99,80192200.0,0.6272,351.6,22.14,12.79,wall,40
40.0,13.17,1.0,-1.0372,-0.0113,1455.56,0.0274,1971.53,811.03,544.39,222.2,99479.5,1.657,4597.0,21.878,81316624.0,0.6485,351.6,22.39,13.17,wall,40
40.0,13.84,1.0,-0.8084,0.0195,1495.29,0.1159,2079.17,766.59,499.95,222.2,97500.1,1.694,4396.3,21.086,82696136.0,0.6587,351.6,22.82,13.84,wall,40
40.3,13.39,1.0,-0.9477,0.0151,1459.9,0.0274,2016.67,811.03,555.5,166.65,99914.4,1.68,4474.8,21.52,81351368.0,0.6576,351.6,22.53,13.39,wall,40
40.3,12.97,1.0,-1.022,-0.0309,1432.77,0.027,1957.44,822.14,555.5,166.65,99169.7,1.657,4099.3,22.553,79540656.0,0.6318,351.6,22.26,12.97,wall,40
40.3,14.23,1.0,-0.6182,0.0858,1500.32,0.0882,2137.81,755.48,499.95,199.98,96569.4,1.735,4138.1,20.653,82646920.0,0.6627,351.6,23.06,14.23,wall,40
40.4,13.45,1.0,-0.7784,0.0976,1459.9,0.0833,2018.91,799.92,544.39,166.65,98672.1,1.687,4316.5,20.976,80749768.0,0.6649,351.6,22.58,13.45,wall,40
40.2,13.66,1.0,-0.6205,0.0815,1479.59,0.0882,2005.74,755.48,511.06,166.65,95493.0,1.69,4595.3,20.577,79561424.0,0.6726,351.6,22.71,13.66,wall,40
40.0,14.14,1.0,-0.4531,0.1561,1481.46,0.0882,2126.45,755.48,499.95,211.09,95424.9,1.748,4438.0,20.055,80262632.0,0.6762,351.6,23.01,14.14,wall,40
40.2,13.44,1.0,-0.762,0.0857,1440.59,0.0548,2034.14,811.03,555.5,166.65,98632.7,1.711,4791.3,20.684,78763296.0,0.6761,351.6,22.57,13.44,wall,40
39.9,13.32,1.0,-0.8233,0.027,1440.64,0.0556,1965.05,799.92,544.39,155.54,97584.6,1.695,4660.8,21.049,78250400.0,0.6666,351.6,22.49,13.32,wall,40
40.0,13.22,1.0,-0.8441,0.0632,1435.2,0.0548,1968.9,811.03,555.5,177.76,98070.9,1.69,4107.1,21.324,78880768.0,0.6554,351.6,22.42,13.22,wall,40
40.0,12.99,1.0,-0.9491,0.0159,1413.49,0.027,1948.32,822.14,566.61,199.98,97821.6,1.69,3918.9,22.471,77099352.0,0.631,351.6,22.27,12.99,wall,40
39.8,13.35,1.0,-0.6063,0.0225,1451.55,0.0588,1985.11,755.48,511.06,199.98,93747.1,1.692,4266.6,20.997,76442480.0,0.6597,351.6,22.51,13.35,wall,40
39.8,13.93,1.0,-0.3978,0.1118,1452.17,0.1194,2089.24,744.37,499.95,199.98,92498.2,1.766,4651.6,19.741,75782368.0,0.6839,351.6,22.88,13.93,wall,40
39.8,12.84,1.0,-0.8612,0.0248,1394.93,0.0822,1944.07,811.03,566.61,166.65,95502.4,1.697,4366.0,21.067,73615336.0,0.6634,351.6,22.17,12.84,wall,40
39.7,13.34,1.0,-0.6473,-0.0313,1442.38,0.0896,1992.6,744.37,499.95,199.98,91970.6,1.704,4685.9,20.25,74377696.0,0.6783,351.6,22.5,13.34,wall,40
39.7,13.63,1.0,-0.4747,0.0357,1450.55,0.0909,2044.55,733.26,499.95,188.87,91251.6,1.731,4601.9,19.665,74672384.0,0.6845,351.6,22.69,13.63,wall,40
39.9,12.76,1.0,-0.904,0.0145,1387.3,0.027,1944.32,822.14,566.61,166.65,95963.8,1.697,4961.0,20.251,74098296.0,0.6846,351.6,22.12,12.76,wall,40
39.9,13.15,1.0,-0.7151,-0.0508,1438.52,0.1176,1998.28,755.48,499.95,211.09,92765.0,1.687,4936.7,19.97,75339616.0,0.6852,351.6,22.38,13.15,wall,40
39.9,13.88,1.0,-0.4861,0.0736,1452.31,0.1212,2072.66,733.26,499.95,199.98,91233.8,1.763,5006.5,18.891,75110992.0,0.7021,351.6,22.85,13.88,wall,40
40.1,13.33,1.0,-0.9157,0.0118,1411.34,0.0274,2048.06,811.03,566.61,155.54,96422.4,1.744,5099.9,20.33,75877896.0,0.6829,351.6,22.5,13.33,wall,40
39.9,13.3,1.0,-0.6718,-0.0188,1457.62,0.1194,1975.18,744.37,499.95,199.98,92895.3,1.684,5260.7,19.644,76139120.0,0.6925,351.6,22.47,13.3,wall,40
39.9,13.51,1.0,-0.5963,0.0035,1464.64,0.0896,2061.29,744.37,499.95,199.98,93260.2,1.703,4599.5,19.951,77231760.0,0.681,351.6,22.61,13.51,wall,40
39.9,13.32,1.0,-0.8939,0.0147,1435.54,0.0274,2040.16,811.03,555.5,222.2,98105.2,1.715,4969.7,20.658,78969632.0,0.6735,351.6,22.49,13.32,wall,40
39.6,13.63,1.0,-0.7596,-0.0636,1474.69,0.1176,2047.93,755.48,499.95,211.09,95074.7,1.707,4867.4,20.56,79674944.0,0.6725,351.6,22.69,13.63,wall,40
39.6,13.81,1.0,-0.645,-0.0291,1479.55,0.0896,2072.45,744.37,499.95,211.09,94174.5,1.725,4732.1,20.098,79229352.0,0.6786,351.6,22.8,13.81,wall,40
39.9,13.38,1.0,-0.693,-0.0389,1469.53,0.0882,1995.18,755.48,511.06,155.54,94965.3,1.685,4985.3,20.48,78174872.0,0.6771,351.6,22.53,13.38,wall,40
39.9,13.83,1.0,-0.5165,0.06,1473.52,0.1194,2125.49,744.37,499.95,211.09,93828.4,1.735,5332.7,19.24,78131760.0,0.7011,351.6,22.82,13.83,wall,40
39.9,13.18,1.0,-0.7212,-0.0333,1476.72,0.0896,1995.97,744.37,499.95,166.65,93948.7,1.65,4538.2,20.462,78820488.0,0.6729,351.6,22.4,13.18,wall,40
40.1,13.4,1.0,-0.6836,-0.0022,1481.88,0.0896,2037.5,744.37,499.95,166.65,94446.0,1.675,4912.7,20.375,78743712.0,0.6796,351.6,22.54,13.4,wall,40
40.1,13.28,1.0,-0.6934,-0.008,1465.3,0.0896,2036.19,744.37,499.95,166.65,93259.8,1.678,5108.5,20.051,77493320.0,0.6862,351.6,22.47,13.28,wall,40
40.1,13.34,1.0,-0.6955,0.0178,1464.24,0.0896,2044.91,744.37,488.84,211.09,92982.7,1.686,5114.9,19.591,77902200.0,0.6919,351.6,22.5,13.34,wall,40
40.3,14.05,1.0,-0.5982,0.0201,1472.04,0.0896,2166.89,744.37,544.39,166.65,93821.3,1.768,5623.3,19.494,77928344.0,0.7034,351.6,22.95,14.05,wall,40
40.3,13.75,1.0,-0.6768,-0.0038,1468.32,0.0597,2138.34,744.37,499.95,166.65,93364.3,1.734,5508.6,19.583,78255232.0,0.6981,351.6,22.77,13.75,wall,40
40.1,13.48,1.0,-0.624,0.0585,1470.41,0.1212,2017.21,733.26,488.84,211.09,92261.6,1.698,5467.5,19.1,77681328.0,0.7023,351.6,22.6,13.48,wall,40
40.3,14.23,1.0,-0.4628,0.1237,1476.58,0.1212,2127.32,733.26,544.39,155.54,92820.9,1.787,5975.7,18.831,77593216.0,0.7125,351.6,23.06,14.23,wall,40
40.3,14.01,1.0,-0.4283,0.1498,1464.01,0.1212,2111.94,733.26,488.84,155.54,91909.0,1.775,6059.5,18.366,76628904.0,0.7188,351.6,22.93,14.01,wall,40
40.3,13.09,1.0,-0.6346,0.0021,1466.32,0.0909,1960.15,733.26,488.84,155.54,92201.5,1.656,4996.0,19.814,76718728.0,0.6879,351.6,22.34,13.09,wall,40
40.6,13.51,1.0,-0.7577,-0.122,1459.38,0.0294,2023.18,755.48,555.5,166.65,94515.2,1.719,5135.9,20.967,76937312.0,0.6748,351.6,22.62,13.51,wall,40
40.6,13.38,1.0,-0.6386,-0.0264,1449.81,0.1176,2044.27,755.48,511.06,166.65,93692.2,1.713,5431.3,20.007,76218632.0,0.6894,351.6,22.53,13.38,wall,40
40.3,13.05,1.0,-0.6447,-0.0543,1468.13,0.0896,1965.85,744.37,499.95,166.65,93679.7,1.649,4604.7,20.32,77321656.0,0.6773,351.6,22.31,13.05,wall,40
40.3,13.4,1.0,-0.7836,-0.1271,1464.79,0.058,2092.69,766.59,511.06,166.65,95833.3,1.699,5140.4,20.382,78514440.0,0.6854,351.6,22.54,13.4,wall,40
40.3,13.38,1.0,-0.6399,-0.0499,1463.03,0.0896,2008.93,744.37,499.95,166.65,93353.3,1.696,5430.4,19.581,76722264.0,0.6983,351.6,22.53,13.38,wall,40
40.1,13.29,1.0,-0.5874,0.0013,1460.56,0.1194,2004.53,744.37,499.95,199.98,93022.2,1.688,5000.7,19.295,76698056.0,0.6963,351.6,22.47,13.29,wall,40
40.3,13.01,1.0,-0.6515,-0.0346,1455.43,0.1194,1946.27,744.37,499.95,155.54,92844.9,1.661,4992.0,19.618,75545712.0,0.6938,351.6,22.29,13.01,wall,40
40.1,13.02,1.0,-0.8054,-0.1374,1440.39,0.087,1965.35,766.59,499.95,222.2,94307.4,1.678,4956.6,20.703,75810504.0,0.6769,351.6,22.29,13.02,wall,40
39.9,13.31,1.0,-0.6275,-0.0671,1446.83,0.0882,2009.81,755.48,499.95,211.09,93513.4,1.707,4609.9,20.158,75876920.0,0.6796,351.6,22.48,13.31,wall,40
39.9,12.55,1.0,-0.9847,-0.0497,1402.76,0.0541,1919.53,822.14,555.5,166.65,97150.1,1.662,5019.1,20.41,75562856.0,0.6842,351.6,21.97,12.55,wall,40
39.6,12.93,1.0,-0.7434,-0.094,1450.26,0.0882,1935.87,755.48,499.95,211.09,93682.3,1.656,5143.0,20.029,76308504.0,0.6889,351.6,22.23,12.93,wall,40
39.8,12.97,1.0,-0.8898,-0.0149,1404.28,0.0548,1962.55,811.03,555.5,177.76,96191.4,1.717,4634.9,20.522,74954848.0,0.6778,351.6,22.26,12.97,wall,40
40.1,13.04,1.0,-0.9632,-0.0839,1441.16,0.0556,1958.25,799.92,544.39,166.65,97705.7,1.685,4864.5,20.945,78302704.0,0.6735,351.6,22.31,13.04,wall,40
40.1,13.31,1.0,-0.9229,-0.0211,1421.96,0.0548,2013.67,811.03,544.39,222.2,97464.9,1.744,5305.3,20.475,76887904.0,0.6855,351.6,22.49,13.31,wall,40
40.1,13.21,1.0,-0.7226,-0.0642,1466.24,0.0882,1973.9,755.48,499.95,199.98,94883.3,1.679,4604.3,20.439,77875128.0,0.6773,351.6,22.42,13.21,wall,40
40.1,12.61,1.0,-0.9985,-0.0087,1413.92,0.0541,1921.24,822.14,555.5,188.87,97972.0,1.664,4895.4,20.473,76924240.0,0.6827,351.6,22.01,12.61,wall,40
39.8,12.83,1.0,-0.9427,0.0646,1414.83,0.0541,1964.85,822.14,544.39,177.76,97795.1,1.692,4905.8,20.178,77481016.0,0.6853,351.6,22.16,12.83,wall,40
40.0,12.93,1.0,-0.7826,0.005,1457.22,0.087,1953.61,766.59,499.95,188.87,95106.9,1.656,4243.0,20.502,78008248.0,0.6701,351.6,22.23,12.93,wall,40
40.2,13.43,1.0,-0.574,0.0122,1481.04,0.0896,2034.64,744.37,522.17,177.76,94699.7,1.693,4450.8,20.592,77991456.0,0.6748,351.6,22.56,13.43,wall,40
40.2,13.21,1.0,-0.8732,-0.0001,1427.42,0.0278,2012.76,799.92,588.83,166.65,96612.6,1.727,4657.4,20.994,76792816.0,0.6711,351.6,22.42,13.21,wall,40
40.4,13.0,1.0,-0.9227,-0.0194,1420.34,0.0278,1955.54,799.92,555.5,166.65,96108.0,1.708,4390.8,21.012,76138904.0,0.6657,351.6,22.28,13.0,wall,40
40.5,13.91,1.0,-0.4884,0.0189,1483.93,0.0909,2120.38,733.26,533.28,166.65,93642.4,1.749,5150.0,19.881,77596672.0,0.6939,351.6,22.87,13.91,wall,40
40.5,12.95,1.0,-0.8858,-0.0073,1425.82,0.0556,1939.92,799.92,544.39,166.65,96652.6,1.693,5359.8,20.532,76207376.0,0.6841,351.6,22.25,12.95,wall,40
40.3,13.24,1.0,-0.7831,-0.0321,1456.23,0.1159,2027.56,766.59,499.95,233.31,95131.9,1.694,5316.3,20.202,77870304.0,0.6869,351.6,22.44,13.24,wall,40
40.3,13.49,1.0,-0.7985,-0.0178,1469.63,0.1159,2078.57,766.59,499.95,177.76,95960.0,1.71,5825.6,19.873,79384064.0,0.6956,351.6,22.6,13.49,wall,40
40.1,13.32,1.0,-0.8113,-0.0438,1465.51,0.1449,2012.72,766.59,499.95,233.31,95785.3,1.692,5772.0,20.11,79068168.0,0.693,351.6,22.49,13.32,wall,40
39.9,14.68,1.0,-0.5176,0.0954,1492.88,0.1493,2242.9,744.37,488.84,222.2,95013.0,1.831,5572.0,19.016,80468424.0,0.7098,351.6,23.33,14.68,wall,40
39.9,13.39,1.0,-0.8601,-0.018,1479.76,0.1176,2017.43,755.48,499.95,222.2,95405.3,1.685,5743.0,19.586,79600072.0,0.7029,351.6,22.53,13.39,wall,40
39.6,13.63,1.0,-0.7868,0.0107,1478.76,0.1194,2064.33,744.37,499.95,211.09,94054.3,1.717,5743.3,19.388,78746120.0,0.7061,351.6,22.69,13.63,wall,40
