distance_cm,snr,confidence,kurtosis,skewness,rms,zero_crossing_rate,peak_to_peak,pulse_width_us,rise_time_us,fall_time_us,echo_area,crest_factor,spectral_centroid,spectral_crest,psd_energy,spectral_entropy,dominant_freq_hz,target_strength_dB,echo_noise_ratio,label,target_distance_cm
100.8,22.74,1.0,-1.1579,0.044,1691.86,0.0494,2386.96,899.91,622.16,244.42,128645.0,1.726,5295.8,23.904,111347816.0,0.6385,351.6,27.13,22.74,wood,100
100.8,22.77,1.0,-1.0326,0.014,1731.49,0.0519,2371.1,855.47,577.72,244.42,126283.4,1.687,5518.6,22.935,113064456.0,0.6572,351.6,27.15,22.77,wood,100
100.8,23.37,1.0,-0.9751,0.0087,1741.7,0.0789,2453.29,844.36,566.61,244.42,125710.4,1.72,5244.8,22.538,113579392.0,0.6595,351.6,27.37,23.37,wood,100
100.8,23.17,1.0,-1.0796,0.0666,1710.06,0.05,2444.93,888.8,622.16,233.31,128597.2,1.742,5693.3,22.818,112785656.0,0.6591,351.6,27.3,23.17,wood,100
100.8,23.43,1.0,-0.9502,0.0654,1764.79,0.08,2466.18,833.25,566.61,233.31,125769.5,1.715,5999.1,21.976,115367536.0,0.6725,351.6,27.4,23.43,wood,100
100.8,23.91,1.0,-0.9223,0.0627,1772.81,0.08,2528.74,833.25,566.61,233.31,126340.0,1.748,5612.6,21.916,116140448.0,0.6696,351.6,27.57,23.91,wood,100
100.8,24.16,1.0,-0.9036,0.1159,1789.48,0.08,2574.69,833.25,577.72,233.31,127364.0,1.757,6168.1,21.824,118777936.0,0.6724,351.6,27.66,24.16,wood,100
100.8,22.87,1.0,-1.0393,0.0512,1778.24,0.0789,2396.43,844.36,522.17,233.31,128102.1,1.674,5703.0,22.749,118423072.0,0.6566,351.6,27.18,22.87,wood,100
100.8,23.2,1.0,-1.0458,0.022,1779.4,0.0789,2468.36,844.36,566.61,244.42,128224.0,1.694,5246.5,22.959,119185840.0,0.6474,351.6,27.31,23.2,wood,100
100.8,23.07,1.0,-1.117,0.072,1756.49,0.0506,2429.25,877.69,611.05,233.31,130528.6,1.705,5701.8,23.075,118242144.0,0.6506,351.6,27.26,23.07,wood,100
100.8,23.04,1.0,-1.065,0.0832,1750.71,0.05,2438.61,888.8,566.61,233.31,131389.5,1.705,5800.2,22.543,118762816.0,0.6637,351.6,27.25,23.04,wood,100
100.8,22.38,1.0,-1.2,0.0473,1738.77,0.0494,2363.66,899.91,566.61,233.31,131830.3,1.665,4732.8,23.983,118537184.0,0.6279,351.6,27.0,22.38,wood,100
100.8,22.86,1.0,-1.1513,0.0777,1768.54,0.0506,2399.9,877.69,555.5,233.31,131289.0,1.673,5393.8,23.56,120179488.0,0.6391,351.6,27.18,22.86,wood,100
100.7,21.46,1.0,-1.2602,0.0734,1715.26,0.0238,2272.85,933.24,566.61,277.75,133832.8,1.621,5002.0,24.587,120660128.0,0.6182,351.6,26.63,21.46,wood,100
100.7,21.55,1.0,-1.2869,0.0616,1726.1,0.0482,2240.46,922.13,566.61,255.53,133339.3,1.613,4309.4,25.408,120297984.0,0.5942,351.6,26.67,21.55,wood,100
100.7,21.46,1.0,-1.2796,0.075,1715.11,0.0238,2256.85,933.24,566.61,266.64,133747.0,1.615,4879.3,24.73,120413632.0,0.6123,351.6,26.63,21.46,wood,100
100.7,21.85,1.0,-1.2281,0.094,1721.53,0.0238,2286.19,933.24,566.61,277.75,134342.3,1.638,5176.5,24.037,121177600.0,0.631,351.6,26.79,21.85,wood,100
100.7,21.98,1.0,-1.269,0.053,1718.92,0.0476,2312.11,933.24,566.61,266.64,134232.7,1.649,4644.7,24.604,120671208.0,0.6152,351.6,26.84,21.98,wood,100
100.7,21.24,1.0,-1.2905,0.0451,1703.66,0.0476,2225.91,933.24,566.61,277.75,133225.5,1.609,5008.7,24.379,117803432.0,0.6255,351.6,26.54,21.24,wood,100
100.6,21.87,1.0,-1.2517,0.0599,1711.25,0.0238,2294.1,933.24,566.61,277.75,133856.0,1.649,5327.5,24.131,119207360.0,0.6322,351.6,26.8,21.87,wood,100
100.6,21.58,1.0,-1.2461,0.0402,1710.87,0.0238,2253.95,933.24,611.05,266.64,133841.5,1.629,4756.4,23.939,119068672.0,0.6318,351.6,26.68,21.58,wood,100
100.6,22.11,1.0,-1.1839,0.0459,1743.96,0.0247,2329.12,899.91,566.61,244.42,132260.7,1.642,5347.3,23.892,118829688.0,0.6364,351.6,26.89,22.11,wood,100
100.7,22.5,1.0,-1.098,0.062,1753.29,0.05,2363.18,888.8,566.61,233.31,131644.0,1.665,5667.2,22.892,118721920.0,0.6572,351.6,27.04,22.5,wood,100
100.7,22.74,1.0,-1.023,0.0581,1793.9,0.0789,2399.09,844.36,522.17,233.31,129092.3,1.643,5355.1,22.808,120562080.0,0.6494,351.6,27.14,22.74,wood,100
100.7,22.55,1.0,-1.0681,0.121,1755.29,0.05,2407.98,888.8,566.61,233.31,131414.4,1.666,5939.6,22.618,119929016.0,0.6561,351.6,27.06,22.55,wood,100
100.7,22.32,1.0,-1.1533,0.0833,1750.92,0.05,2324.2,888.8,566.61,233.31,131210.5,1.652,5359.0,23.542,119295312.0,0.6401,351.6,26.97,22.32,wood,100
100.6,21.78,1.0,-1.2635,0.0924,1699.88,0.0238,2310.09,933.24,599.94,277.75,132749.6,1.659,4140.8,25.332,118261784.0,0.5938,351.6,26.76,21.78,wood,100
100.6,22.12,1.0,-1.2238,0.0964,1696.09,0.0241,2371.26,922.13,599.94,288.86,131226.5,1.691,4981.2,24.355,116294392.0,0.6203,351.6,26.9,22.12,wood,100
100.5,22.58,1.0,-1.2036,0.1215,1684.97,0.0238,2429.03,933.24,611.05,288.86,131633.8,1.735,5185.2,24.29,116020392.0,0.6225,351.6,27.08,22.58,wood,100
100.4,21.95,1.0,-1.2104,0.0934,1672.22,0.0238,2364.47,933.24,599.94,288.86,130809.4,1.694,4608.3,24.524,114000264.0,0.6155,351.6,26.83,21.95,wood,100
100.4,20.6,1.0,-1.3221,0.0282,1655.05,0.0235,2197.56,944.35,566.61,277.75,130913.8,1.607,4065.2,26.394,111560880.0,0.5791,351.6,26.28,20.6,wood,100
100.4,21.12,1.0,-1.2652,0.0559,1657.16,0.0235,2257.23,944.35,577.72,288.86,131061.1,1.644,4555.6,25.477,112103576.0,0.6015,351.6,26.49,21.12,wood,100
100.4,20.58,1.0,-1.286,0.0558,1654.91,0.0235,2203.63,944.35,555.5,277.75,130717.0,1.601,3713.9,26.431,112014296.0,0.5724,351.6,26.27,20.58,wood,100
100.4,20.94,1.0,-1.2988,0.0639,1664.46,0.0235,2244.09,944.35,566.61,277.75,131311.3,1.618,4229.4,26.019,113712672.0,0.5846,351.6,26.42,20.94,wood,100
100.5,20.99,1.0,-1.2503,0.066,1664.14,0.0235,2239.22,944.35,577.72,277.75,131321.9,1.622,4804.1,24.804,113684312.0,0.6149,351.6,26.44,20.99,wood,100
100.5,20.46,1.0,-1.2798,0.0642,1674.0,0.0238,2148.59,933.24,566.61,211.09,130737.7,1.572,3977.5,25.392,114042096.0,0.5938,351.6,26.22,20.46,wood,100
100.6,21.26,1.0,-1.2597,0.0806,1691.35,0.0241,2212.78,922.13,566.61,266.64,130678.5,1.618,4617.0,25.076,115592320.0,0.6041,351.6,26.55,21.26,wood,100
100.7,21.41,1.0,-1.1919,0.0577,1702.9,0.0247,2217.63,899.91,566.61,244.42,129128.5,1.617,5076.3,24.112,113880088.0,0.631,351.6,26.61,21.41,wood,100
100.7,21.24,1.0,-1.249,0.0676,1692.76,0.0482,2213.37,922.13,566.61,233.31,130879.3,1.613,4366.6,24.735,115648384.0,0.6114,351.6,26.54,21.24,wood,100
100.7,20.35,1.0,-1.2917,0.0594,1685.01,0.0238,2105.49,933.24,566.61,211.09,131742.0,1.556,4121.7,26.175,115331744.0,0.5812,351.6,26.17,20.35,wood,100
100.7,20.67,1.0,-1.3031,0.0502,1678.49,0.0476,2165.05,933.24,577.72,244.42,131135.4,1.585,4141.7,25.759,115079160.0,0.5875,351.6,26.31,20.67,wood,100
100.7,21.16,1.0,-1.2962,0.0224,1681.45,0.0482,2241.53,922.13,577.72,244.42,130192.6,1.619,4338.5,25.342,113403080.0,0.598,351.6,26.51,21.16,wood,100
100.7,21.7,1.0,-1.2566,0.0436,1709.0,0.0247,2246.56,899.91,566.61,233.31,129626.8,1.636,4798.9,25.219,115024440.0,0.6017,351.6,26.73,21.7,wood,100
100.8,22.31,1.0,-1.2007,0.0905,1710.95,0.0494,2343.84,899.91,566.61,233.31,129527.1,1.682,5051.3,24.173,116084544.0,0.6199,351.6,26.97,22.31,wood,100
100.8,21.51,1.0,-1.2519,0.058,1717.41,0.0494,2251.25,899.91,566.61,233.31,129961.4,1.617,4027.7,25.485,117143568.0,0.584,351.6,26.65,21.51,wood,100
100.8,22.06,1.0,-1.2009,0.0511,1720.14,0.025,2335.64,888.8,555.5,244.42,129052.4,1.659,4734.8,24.782,116110536.0,0.6082,351.6,26.87,22.06,wood,100
100.8,21.82,1.0,-1.2406,0.0489,1708.0,0.0247,2303.65,899.91,566.61,233.31,129464.0,1.653,4744.4,24.827,115015648.0,0.6096,351.6,26.78,21.82,wood,100
100.8,21.33,1.0,-1.2778,0.0609,1711.85,0.0494,2252.39,899.91,533.28,222.2,129583.3,1.609,4153.8,24.727,115801288.0,0.6048,351.6,26.58,21.33,wood,100
100.8,22.1,1.0,-1.2137,0.0752,1719.91,0.025,2329.59,888.8,555.5,233.31,129023.7,1.662,5030.6,23.915,115835264.0,0.6298,351.6,26.89,22.1,wood,100
100.8,22.33,1.0,-1.191,0.0606,1705.89,0.0247,2369.29,899.91,566.61,233.31,129387.4,1.696,4935.1,24.413,114343352.0,0.6201,351.6,26.98,22.33,wood,100
100.8,22.02,1.0,-1.2183,0.0786,1706.82,0.0741,2344.3,899.91,566.61,233.31,129323.0,1.678,4599.1,24.137,114690304.0,0.6218,351.6,26.86,22.02,wood,100
100.8,22.51,1.0,-1.1378,0.0969,1713.48,0.05,2405.26,888.8,555.5,233.31,128630.6,1.713,5415.1,23.35,114519432.0,0.6439,351.6,27.05,22.51,wood,100
100.8,22.27,1.0,-1.136,0.0703,1696.32,0.0247,2384.21,899.91,566.61,233.31,128757.3,1.711,5143.3,23.837,112611864.0,0.6361,351.6,26.95,22.27,wood,100
100.8,21.83,1.0,-1.2053,0.0802,1708.67,0.0494,2313.99,899.91,566.61,222.2,129498.1,1.664,4651.0,24.038,114572720.0,0.6267,351.6,26.78,21.83,wood,100
100.8,22.37,1.0,-1.151,0.1005,1728.47,0.025,2376.7,888.8,555.5,233.31,129660.2,1.686,5219.6,23.779,116836912.0,0.6346,351.6,26.99,22.37,wood,100
100.8,22.75,1.0,-1.1284,0.1429,1720.17,0.0741,2438.59,899.91,566.61,233.31,130102.7,1.722,5344.6,23.268,116804704.0,0.6437,351.6,27.14,22.75,wood,100
100.8,23.29,1.0,-1.0406,0.0995,1772.08,0.0789,2487.21,844.36,522.17,233.31,127274.0,1.71,5263.7,22.902,119334032.0,0.6422,351.6,27.34,23.29,wood,100
100.8,23.55,1.0,-1.0715,0.1605,1746.03,0.05,2532.85,888.8,555.5,233.31,130602.8,1.755,5642.4,22.93,120043352.0,0.646,351.6,27.44,23.55,wood,100
100.8,23.78,1.0,-1.0035,0.1208,1793.15,0.08,2477.97,833.25,511.06,233.31,127432.9,1.719,5758.8,22.716,120199224.0,0.6503,351.6,27.53,23.78,wood,100
100.8,22.52,1.0,-1.1906,0.0644,1729.22,0.0494,2424.04,899.91,566.61,233.31,130873.4,1.683,4547.0,24.414,117798208.0,0.6128,351.6,27.05,22.52,wood,100
100.8,22.45,1.0,-1.2392,0.0679,1727.94,0.0247,2351.83,899.91,555.5,244.42,131076.5,1.679,4433.7,25.597,117626952.0,0.5919,351.6,27.02,22.45,wood,100
100.8,22.52,1.0,-1.2077,0.0854,1726.39,0.0247,2398.05,899.91,577.72,233.31,130863.3,1.685,4680.6,24.799,116930256.0,0.6108,351.6,27.05,22.52,wood,100
100.8,21.13,1.0,-1.2823,0.0495,1692.91,0.0241,2236.3,922.13,577.72,244.42,131084.4,1.613,3894.3,25.381,114897472.0,0.5947,351.6,26.5,21.13,wood,100
100.8,21.72,1.0,-1.2323,0.0663,1696.32,0.0244,2295.23,911.02,588.83,233.31,130148.4,1.655,4728.4,24.766,113534216.0,0.6158,351.6,26.74,21.72,wood,100
100.8,22.06,1.0,-1.1794,0.1253,1699.51,0.0488,2358.75,911.02,588.83,233.31,130029.8,1.676,5078.3,23.673,115104800.0,0.6367,351.6,26.87,22.06,wood,100
100.9,21.99,1.0,-1.1975,0.1427,1697.8,0.0732,2344.82,911.02,588.83,233.31,129628.1,1.671,4699.7,23.264,115180632.0,0.6367,351.6,26.85,21.99,wood,100
100.8,21.96,1.0,-1.1756,0.1301,1700.17,0.0494,2378.33,899.91,566.61,233.31,128708.4,1.67,5399.5,22.967,113762648.0,0.6521,351.6,26.83,21.96,wood,100
100.8,22.41,1.0,-1.171,0.1651,1699.97,0.0741,2384.42,899.91,588.83,222.2,128519.2,1.704,5432.2,22.821,113671104.0,0.6535,351.6,27.01,22.41,wood,100
100.9,22.27,1.0,-1.1643,0.1795,1700.6,0.0732,2427.08,911.02,533.28,233.31,129534.4,1.691,5037.8,22.523,115995464.0,0.6512,351.6,26.95,22.27,wood,100
100.8,22.57,1.0,-1.1836,0.1682,1725.98,0.075,2364.55,888.8,566.61,222.2,129101.4,1.689,5278.0,23.09,116869216.0,0.644,351.6,27.07,22.57,wood,100
100.8,23.01,1.0,-1.1714,0.147,1719.16,0.075,2438.53,888.8,555.5,233.31,128656.1,1.727,5372.9,23.168,116237272.0,0.643,351.6,27.24,23.01,wood,100
100.8,21.51,1.0,-1.2719,0.0827,1684.03,0.0732,2294.02,911.02,588.83,233.31,128692.3,1.648,4388.1,24.175,113465344.0,0.6173,351.6,26.65,21.51,wood,100
100.8,22.01,1.0,-1.2444,0.0751,1702.32,0.05,2308.12,888.8,555.5,233.31,127680.1,1.669,5000.9,24.098,113459992.0,0.6259,351.6,26.85,22.01,wood,100
100.8,22.67,1.0,-1.1943,0.1216,1708.14,0.075,2403.23,888.8,555.5,233.31,127871.4,1.708,5334.1,23.375,114931736.0,0.6388,351.6,27.11,22.67,wood,100
100.8,22.46,1.0,-1.2156,0.13,1705.62,0.0741,2400.43,899.91,566.61,233.31,128798.0,1.691,4796.5,23.366,115029448.0,0.6325,351.6,27.03,22.46,wood,100
100.8,22.9,1.0,-1.1478,0.1562,1707.86,0.075,2415.85,888.8,566.61,233.31,127888.2,1.724,5534.8,22.759,114205696.0,0.6539,351.6,27.19,22.9,wood,100
100.8,23.11,1.0,-1.1241,0.1984,1709.8,0.075,2458.64,888.8,555.5,233.31,127803.1,1.74,5674.9,22.245,115178088.0,0.6615,351.6,27.27,23.11,wood,100
100.8,21.62,1.0,-1.2358,0.1332,1687.8,0.0741,2291.33,899.91,533.28,222.2,127658.5,1.651,4927.4,23.135,112242336.0,0.6415,351.6,26.7,21.62,wood,100
100.8,22.17,1.0,-1.1821,0.1388,1693.27,0.075,2321.52,888.8,566.61,233.31,127031.5,1.691,5659.9,22.557,111868984.0,0.6624,351.6,26.92,22.17,wood,100
100.8,22.62,1.0,-1.184,0.1096,1686.03,0.0741,2389.49,899.91,633.27,233.31,127867.0,1.732,5569.4,23.136,111367960.0,0.652,351.6,27.09,22.62,wood,100
100.8,22.65,1.0,-1.1783,0.1306,1689.11,0.0741,2391.39,899.91,577.72,233.31,127974.8,1.729,5213.2,22.977,111909640.0,0.6484,351.6,27.1,22.65,wood,100
100.8,23.18,1.0,-1.1116,0.1508,1704.27,0.075,2460.48,888.8,566.61,233.31,127756.2,1.758,5766.2,22.694,113569216.0,0.6566,351.6,27.3,23.18,wood,100
100.8,23.13,1.0,-1.0963,0.1108,1688.65,0.0741,2467.54,899.91,633.27,233.31,128080.0,1.77,5586.1,23.136,111616296.0,0.6504,351.6,27.28,23.13,wood,100
100.8,22.24,1.0,-1.2099,0.0843,1688.85,0.0494,2351.0,899.91,577.72,233.31,128099.2,1.701,4894.1,23.697,111595520.0,0.6348,351.6,26.94,22.24,wood,100
100.8,21.79,1.0,-1.2247,0.0902,1686.29,0.0488,2320.89,911.02,577.72,233.31,129221.6,1.669,4996.4,24.566,112790664.0,0.6179,351.6,26.77,21.79,wood,100
100.8,22.44,1.0,-1.2112,0.085,1683.34,0.0488,2405.46,911.02,633.27,244.42,128975.7,1.721,4985.7,24.192,112610960.0,0.6247,351.6,27.02,22.44,wood,100
100.8,22.5,1.0,-1.1958,0.0826,1690.67,0.0741,2346.42,899.91,577.72,233.31,128297.6,1.717,5068.5,23.761,111673648.0,0.6326,351.6,27.04,22.5,wood,100
100.8,22.82,1.0,-1.1423,0.0951,1684.61,0.0247,2393.9,899.91,577.72,233.31,127914.0,1.749,5736.4,23.31,110435360.0,0.6483,351.6,27.17,22.82,wood,100
100.8,21.22,1.0,-1.2966,0.016,1661.39,0.0241,2238.09,922.13,577.72,244.42,128824.1,1.645,4519.0,25.599,109642344.0,0.5988,351.6,26.53,21.22,wood,100
100.8,21.74,1.0,-1.2553,0.0283,1661.92,0.0241,2315.93,922.13,588.83,244.42,128747.6,1.683,4908.5,24.73,110010336.0,0.6157,351.6,26.74,21.74,wood,100
100.8,22.36,1.0,-1.1747,0.0502,1676.88,0.0247,2325.77,899.91,577.72,233.31,127466.5,1.716,5605.5,23.715,109309936.0,0.6412,351.6,26.99,22.36,wood,100
100.8,22.29,1.0,-1.1761,0.014,1660.18,0.0244,2353.83,911.02,588.83,233.31,127613.2,1.727,5187.0,24.161,108063224.0,0.6325,351.6,26.96,22.29,wood,100
100.8,21.0,1.0,-1.3014,-0.0564,1637.97,0.0241,2210.46,922.13,588.83,233.31,127384.1,1.647,4206.8,25.967,105586840.0,0.5929,351.6,26.44,21.0,wood,100
100.8,21.25,1.0,-1.292,-0.0504,1668.54,0.0247,2205.41,899.91,566.61,233.31,127077.4,1.638,4458.4,26.067,107437456.0,0.5899,351.6,26.55,21.25,wood,100
100.8,21.82,1.0,-1.2404,-0.0193,1672.03,0.0247,2277.79,899.91,566.61,244.42,127252.9,1.68,5028.4,24.902,108175760.0,0.6176,351.6,26.78,21.82,wood,100
100.8,21.52,1.0,-1.2781,0.0129,1678.07,0.0494,2242.87,899.91,566.61,233.31,127502.0,1.651,4346.1,25.096,109505168.0,0.6044,351.6,26.66,21.52,wood,100
100.8,22.14,1.0,-1.2164,0.0331,1674.33,0.0247,2320.51,899.91,566.61,233.31,127239.3,1.702,5168.6,24.275,108701104.0,0.6278,351.6,26.9,22.14,wood,100
100.8,22.23,1.0,-1.1784,0.018,1673.3,0.0247,2331.67,899.91,566.61,244.42,127286.7,1.709,5167.8,24.169,108315928.0,0.632,351.6,26.94,22.23,wood,100
100.8,21.31,1.0,-1.295,0.0179,1654.35,0.0482,2228.02,922.13,566.61,244.42,128258.0,1.656,4457.0,24.812,108828776.0,0.613,351.6,26.57,21.31,wood,100
100.8,21.97,1.0,-1.2338,0.0327,1683.71,0.0247,2306.27,899.91,566.61,233.31,127811.7,1.679,5073.9,24.559,110347592.0,0.6221,351.6,26.84,21.97,wood,100
100.8,22.62,1.0,-1.173,0.0915,1689.24,0.0494,2382.8,899.91,566.61,244.42,128066.4,1.721,5348.9,23.795,111513568.0,0.6357,351.6,27.09,22.62,wood,100
100.8,21.95,1.0,-1.256,0.0685,1686.61,0.0494,2311.67,899.91,566.61,233.31,127806.8,1.669,4690.5,24.023,111306184.0,0.6255,351.6,26.83,21.95,wood,100
100.8,22.63,1.0,-1.1732,0.1036,1704.66,0.05,2372.78,888.8,555.5,244.42,127899.9,1.703,5333.0,23.637,113060072.0,0.6373,351.6,27.09,22.63,wood,100
100.8,21.61,1.0,-1.2419,0.0854,1673.77,0.0241,2234.95,922.13,566.61,255.53,129574.6,1.657,4835.7,24.922,112281472.0,0.6109,351.6,26.69,21.61,wood,100
100.8,21.72,1.0,-1.2467,0.0759,1680.61,0.0488,2254.22,911.02,566.61,244.42,128809.5,1.659,4517.7,24.873,112278872.0,0.607,351.6,26.74,21.72,wood,100
100.8,22.29,1.0,-1.1834,0.093,1710.6,0.025,2316.64,888.8,555.5,244.42,128420.2,1.672,5133.4,24.34,113926032.0,0.6216,351.6,26.96,22.29,wood,100
100.8,22.72,1.0,-1.1436,0.1112,1697.05,0.0741,2379.46,899.91,566.61,244.42,128613.4,1.716,5479.6,23.859,112985152.0,0.6318,351.6,27.13,22.72,wood,100
100.8,22.44,1.0,-1.2062,0.1062,1698.19,0.0741,2353.35,899.91,566.61,233.31,128609.2,1.691,4825.7,24.073,113353328.0,0.6236,351.6,27.02,22.44,wood,100
100.8,23.17,1.0,-1.1092,0.1474,1718.36,0.075,2417.67,888.8,555.5,244.42,128771.5,1.727,5525.1,23.379,115478896.0,0.6411,351.6,27.3,23.17,wood,100
100.8,22.84,1.0,-1.1098,0.1205,1695.49,0.0741,2397.13,899.91,566.61,244.42,128435.9,1.729,5503.7,23.525,112805336.0,0.6413,351.6,27.17,22.84,wood,100
100.8,21.67,1.0,-1.2621,0.0901,1670.07,0.0482,2274.57,922.13,566.61,255.53,129201.0,1.667,4617.8,24.568,112052192.0,0.6157,351.6,26.72,21.67,wood,100
100.8,21.95,1.0,-1.2276,0.0932,1671.61,0.0244,2299.41,911.02,577.72,244.42,128240.2,1.69,4833.2,24.883,110409776.0,0.615,351.6,26.83,21.95,wood,100
100.8,21.44,1.0,-1.2261,0.0819,1662.49,0.0244,2249.0,911.02,577.72,233.31,127621.6,1.662,4862.2,24.45,109206680.0,0.6232,351.6,26.62,21.44,wood,100
100.9,20.91,1.0,-1.2543,0.0843,1658.06,0.0732,2207.95,911.02,577.72,222.2,127097.5,1.629,4641.3,24.004,108890680.0,0.6267,351.6,26.41,20.91,wood,100
100.9,21.17,1.0,-1.2476,0.0709,1655.52,0.0488,2251.45,911.02,577.72,233.31,126849.3,1.653,5148.7,24.144,108624584.0,0.6279,351.6,26.52,21.17,wood,100
100.9,21.59,1.0,-1.2388,0.0461,1653.91,0.0488,2271.09,911.02,633.27,244.42,126943.4,1.686,4849.1,24.554,108108472.0,0.6217,351.6,26.69,21.59,wood,100
100.9,21.49,1.0,-1.2336,0.0591,1658.46,0.0732,2273.12,911.02,577.72,233.31,127108.3,1.674,4740.1,24.056,109268408.0,0.6279,351.6,26.65,21.49,wood,100
100.8,20.34,1.0,-1.305,0.0245,1650.06,0.0732,2146.67,911.02,566.61,222.2,126612.1,1.595,4335.0,24.86,107631360.0,0.6092,351.6,26.17,20.34,wood,100
100.8,20.42,1.0,-1.2639,0.0244,1634.77,0.0241,2125.23,922.13,566.61,233.31,126912.2,1.616,4581.7,24.81,106345536.0,0.6175,351.6,26.2,20.42,wood,100
100.9,19.67,1.0,-1.3174,-0.0011,1623.74,0.0238,2075.97,933.24,555.5,222.2,127212.5,1.567,3859.9,25.409,106359600.0,0.5974,351.6,25.88,19.67,wood,100
101.1,19.83,1.0,-1.3074,-0.006,1625.69,0.0482,2101.89,922.13,555.5,211.09,126110.0,1.579,4465.8,24.362,104846624.0,0.6243,351.6,25.95,19.83,wood,100
101.2,20.21,1.0,-1.2864,0.0146,1631.22,0.0241,2115.98,922.13,566.61,211.09,126477.1,1.606,4837.6,24.688,106098448.0,0.6208,351.6,26.11,20.21,wood,100
101.2,19.52,1.0,-1.2891,0.0073,1622.43,0.0238,2058.5,933.24,577.72,211.09,127056.6,1.559,3812.4,25.276,105685696.0,0.5991,351.6,25.81,19.52,wood,100
100.9,19.77,1.0,-1.2755,0.0193,1623.91,0.0238,2120.61,933.24,511.06,277.75,127037.9,1.578,4626.3,24.444,106548104.0,0.6211,351.6,25.92,19.77,wood,100
101.0,20.46,1.0,-1.2168,0.0528,1618.58,0.0235,2167.41,944.35,577.72,222.2,127939.4,1.638,5185.3,23.633,106259896.0,0.6441,351.6,26.22,20.46,wood,100
100.9,20.23,1.0,-1.2729,0.0218,1635.59,0.0238,2155.46,933.24,577.72,211.09,127982.9,1.604,4168.2,24.598,107766864.0,0.6154,351.6,26.12,20.23,wood,100
100.9,20.21,1.0,-1.265,0.026,1638.7,0.0238,2149.88,933.24,566.61,266.64,128118.9,1.599,4913.6,23.982,109029936.0,0.6329,351.6,26.11,20.21,wood,100
101.3,20.63,1.0,-1.1875,0.0296,1669.62,0.0247,2137.6,899.91,566.61,188.87,126866.9,1.599,5263.5,23.707,108552056.0,0.6424,351.6,26.29,20.63,wood,100
101.0,20.54,1.0,-1.2517,-0.0045,1673.81,0.0494,2136.04,899.91,566.61,233.31,127133.6,1.586,4380.8,24.428,109326136.0,0.6197,351.6,26.25,20.54,wood,100
101.0,20.12,1.0,-1.2757,0.0275,1639.54,0.0238,2146.22,933.24,566.61,266.64,128106.6,1.587,5046.7,23.747,109314424.0,0.6379,351.6,26.07,20.12,wood,100
101.0,20.86,1.0,-1.1686,0.0365,1682.61,0.025,2168.88,888.8,566.61,233.31,126487.6,1.603,5428.1,23.373,109215192.0,0.6501,351.6,26.39,20.86,wood,100
100.7,20.88,1.0,-1.2605,0.0272,1647.15,0.0238,2204.72,933.24,566.61,266.64,128910.9,1.638,4640.4,23.997,109998200.0,0.6297,351.6,26.39,20.88,wood,100
100.7,21.44,1.0,-1.1959,0.0282,1694.71,0.025,2260.05,888.8,566.61,233.31,127385.8,1.638,5288.7,23.895,111001672.0,0.6353,351.6,26.62,21.44,wood,100
100.7,20.79,1.0,-1.2257,0.0447,1681.05,0.0244,2190.31,911.02,577.72,244.42,128769.7,1.606,5210.8,24.301,111837864.0,0.6281,351.6,26.36,20.79,wood,100
100.7,20.63,1.0,-1.2787,0.0569,1667.31,0.0238,2200.01,933.24,566.61,266.64,130202.3,1.608,4377.7,24.988,113703584.0,0.6044,351.6,26.29,20.63,wood,100
100.7,21.34,1.0,-1.2156,0.0584,1703.96,0.0247,2254.24,899.91,566.61,244.42,129162.2,1.63,5064.9,24.704,114007144.0,0.6159,351.6,26.58,21.34,wood,100
100.7,20.72,1.0,-1.2587,0.0961,1670.91,0.0235,2193.81,944.35,577.72,277.75,131711.4,1.614,4949.5,24.896,114978400.0,0.6123,351.6,26.33,20.72,wood,100
100.7,21.4,1.0,-1.2558,0.0708,1677.44,0.0238,2276.79,933.24,566.61,266.64,131122.2,1.661,4624.3,24.712,114970656.0,0.6126,351.6,26.61,21.4,wood,100
100.7,21.68,1.0,-1.2435,0.0643,1676.88,0.0482,2293.77,922.13,588.83,244.42,129965.5,1.688,4763.3,25.4,111569848.0,0.6048,351.6,26.72,21.68,wood,100
100.7,22.32,1.0,-1.1606,0.0811,1693.85,0.0247,2339.63,899.91,622.16,244.42,128695.0,1.719,5041.9,24.495,111711208.0,0.6224,351.6,26.97,22.32,wood,100
100.8,22.1,1.0,-1.2116,0.1011,1691.65,0.0732,2325.91,911.02,577.72,244.42,129683.9,1.7,4587.8,24.688,113559496.0,0.6119,351.6,26.89,22.1,wood,100
100.8,22.84,1.0,-1.1242,0.1348,1721.36,0.075,2387.33,888.8,555.5,244.42,129221.4,1.727,5288.6,24.056,115253472.0,0.6273,351.6,27.17,22.84,wood,100
100.8,23.1,1.0,-1.0691,0.1414,1745.41,0.0779,2447.28,855.47,522.17,244.42,126720.9,1.723,5410.9,23.367,116219576.0,0.6349,351.6,27.27,23.1,wood,100
100.8,22.62,1.0,-1.1577,0.1695,1709.96,0.0741,2407.36,899.91,566.61,233.31,129217.1,1.722,4888.6,23.517,115259104.0,0.6312,351.6,27.09,22.62,wood,100
100.8,23.21,1.0,-1.0833,0.186,1727.53,0.075,2470.2,888.8,555.5,244.42,129263.9,1.751,5531.9,23.104,117069184.0,0.6435,351.6,27.31,23.21,wood,100
