r_cm,v_cms,temp,peak,snr,width_us,area,power_percent,snr_norm_r,area_norm_r,width_rel,energy_density,stability_std,snr_variance,echo_consistency,gt_distance_cm,material
356.5,-2.16,25.0,925.32,4.63,8588.03,337440.1,19.4,0.0131187223819622,1055.4821378196543,28.072531425128723,37.885525189175986,0.4396305266925864,0.03332875,42215.67315926012,360,Suitcase
356.5,-2.16,25.0,925.32,4.63,8588.03,337440.1,19.4,0.0131187223819622,1055.4821378196543,28.072531425128723,37.885525189175986,0.4396305266925864,0.03332875,42215.67315926012,360,Suitcase
356.5,-2.16,25.0,925.32,4.63,8588.03,337440.1,19.4,0.0131187223819622,1055.4821378196543,28.072531425128723,37.885525189175986,0.4396305266925864,0.03332875,42215.67315926012,360,Suitcase
356.5,-2.16,25.0,925.32,4.63,8588.03,337440.1,19.4,0.0131187223819622,1055.4821378196543,28.072531425128723,37.885525189175986,0.4396305266925864,0.03332875,42215.67315926012,360,Suitcase
356.0,-2.15,25.0,893.22,4.47,11332.2,409767.2,19.3,0.0131187223819622,1055.4821378196543,28.072531425128723,37.885525189175986,0.4396305266925864,0.03332875,42215.67315926012,360,Suitcase
356.0,-2.15,25.0,893.22,4.47,11332.2,409767.2,19.3,0.0131187223819622,1055.4821378196543,28.072531425128723,37.885525189175986,0.4396305266925864,0.03332875,42215.67315926012,360,Suitcase
356.0,-2.15,25.0,893.22,4.47,11332.2,409767.2,19.3,0.0131187223819622,1055.4821378196543,28.072531425128723,37.885525189175986,0.4396305266925864,0.03332875,42215.67315926012,360,Suitcase
356.0,-2.15,25.0,893.22,4.47,11332.2,409767.2,19.3,0.0131187223819622,1055.4821378196543,28.072531425128723,37.885525189175986,0.4396305266925864,0.03332875,42215.67315926012,360,Suitcase
356.0,-2.15,25.0,893.22,4.47,11332.2,409767.2,19.3,0.0131187223819622,1055.4821378196543,28.072531425128723,37.885525189175986,0.4396305266925864,0.03332875,42215.67315926012,360,Suitcase
355.7,-1.28,25.0,870.88,4.36,13320.89,457156.2,19.2,0.0131187223819622,1055.4821378196543,28.072531425128723,37.885525189175986,0.4396305266925864,0.03332875,42215.67315926012,360,Suitcase
367.5,-0.22,25.0,1203.99,5.97,7110.4,286835.3,19.4,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,-0.22,25.0,1203.99,5.97,7110.4,286835.3,19.4,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,-0.22,25.0,1203.99,5.97,7110.4,286835.3,19.4,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1265.13,6.27,6266.04,257827.0,19.5,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1265.13,6.27,6266.04,257827.0,19.5,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1265.13,6.27,6266.04,257827.0,19.5,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1265.13,6.27,6266.04,257827.0,19.5,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1265.13,6.27,6266.04,257827.0,19.5,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1265.13,6.27,6266.04,257827.0,19.5,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1237.2,6.13,1722.05,86761.7,19.8,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1237.2,6.13,1722.05,86761.7,19.8,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1237.2,6.13,1722.05,86761.7,19.8,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1237.2,6.13,1722.05,86761.7,19.8,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1237.2,6.13,1722.05,86761.7,19.8,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1300.26,6.43,1622.06,83610.9,19.8,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1300.26,6.43,1622.06,83610.9,19.8,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1300.26,6.43,1622.06,83610.9,19.8,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1300.26,6.43,1622.06,83610.9,19.8,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1300.26,6.43,1622.06,83610.9,19.8,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
367.5,0.0,25.0,1333.32,6.6,1633.17,86503.8,19.8,0.0169972789115646,455.215605442177,10.514443537414968,46.52562385779529,0.0,0.0296927499999999,91108.817056585,370,Suitcase
377.4,0.64,25.0,767.02,3.85,12265.44,376376.5,19.2,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.4,0.64,25.0,767.02,3.85,12265.44,376376.5,19.2,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.4,0.64,25.0,767.02,3.85,12265.44,376376.5,19.2,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.4,0.64,25.0,767.02,3.85,12265.44,376376.5,19.2,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.5,0.64,25.0,788.61,3.96,9710.14,316119.6,19.4,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.5,0.64,25.0,788.61,3.96,9710.14,316119.6,19.4,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.5,0.64,25.0,788.61,3.96,9710.14,316119.6,19.4,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.5,0.64,25.0,788.61,3.96,9710.14,316119.6,19.4,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.5,0.64,25.0,788.61,3.96,9710.14,316119.6,19.4,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.5,0.64,25.0,788.61,3.96,9710.14,316119.6,19.4,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.8,1.29,25.0,758.31,3.81,12265.44,373835.1,19.3,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.8,1.29,25.0,758.31,3.81,12265.44,373835.1,19.3,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.8,1.29,25.0,758.31,3.81,12265.44,373835.1,19.3,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.8,1.29,25.0,758.31,3.81,12265.44,373835.1,19.3,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
377.8,1.29,25.0,758.31,3.81,12265.44,373835.1,19.3,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
378.1,1.29,25.0,754.89,3.79,9587.93,311955.5,19.4,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
378.1,1.29,25.0,754.89,3.79,9587.93,311955.5,19.4,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
378.1,1.29,25.0,754.89,3.79,9587.93,311955.5,19.4,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
378.1,1.29,25.0,754.89,3.79,9587.93,311955.5,19.4,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
378.1,1.29,25.0,754.89,3.79,9587.93,311955.5,19.4,0.0102144214688886,904.3200099042666,28.672540030760757,31.657624108789527,0.2692118125194506,0.0048659999999999,30267.623689250864,380,Suitcase
19.4,0.0,25.0,11376.5,13.21,177.76,93396.6,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11376.5,13.21,177.76,93396.6,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11376.5,13.21,177.76,93396.6,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11473.29,13.33,177.76,96037.1,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11473.29,13.33,177.76,96037.1,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11473.29,13.33,177.76,96037.1,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11473.29,13.33,177.76,96037.1,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11473.29,13.33,177.76,96037.1,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11473.29,13.33,177.76,96037.1,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11149.6,12.95,177.76,93550.2,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11149.6,12.95,177.76,93550.2,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11149.6,12.95,177.76,93550.2,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11149.6,12.95,177.76,93550.2,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11149.6,12.95,177.76,93550.2,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11273.77,13.08,177.76,93057.3,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11273.77,13.08,177.76,93057.3,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11273.77,13.08,177.76,93057.3,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11273.77,13.08,177.76,93057.3,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11273.77,13.08,177.76,93057.3,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
19.4,0.0,25.0,11273.77,13.08,177.76,93057.3,19.8,0.6774226804123711,4851.8226804123715,9.162886597938146,529.5081008100811,3.552713678800501e-15,0.021666,1265.31281681646,20,Wood
30.7,0.0,25.0,16544.98,30.35,177.76,136566.4,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16544.98,30.35,177.76,136566.4,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16544.98,30.35,177.76,136566.4,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16544.98,30.35,177.76,136566.4,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16544.98,30.35,177.76,136566.4,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16499.39,30.36,177.76,136262.9,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16499.39,30.36,177.76,136262.9,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16499.39,30.36,177.76,136262.9,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16499.39,30.36,177.76,136262.9,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16499.39,30.36,177.76,136262.9,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16804.27,31.04,166.65,135573.8,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16804.27,31.04,166.65,135573.8,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16804.27,31.04,166.65,135573.8,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16804.27,31.04,166.65,135573.8,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16804.27,31.04,166.65,135573.8,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16804.27,31.04,166.65,135573.8,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16796.21,31.12,177.76,137345.8,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16796.21,31.12,177.76,137345.8,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16796.21,31.12,177.76,137345.8,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
30.7,0.0,25.0,16796.21,31.12,177.76,137345.8,19.8,1.0004397394136808,4441.32328990228,5.6816612377850175,782.2912972547252,7.105427357601002e-15,0.1293027499999998,626.6349909436915,30,Wood
39.9,0.22,25.0,13402.4,45.13,211.09,132158.6,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
39.9,0.22,25.0,13402.4,45.13,211.09,132158.6,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.22,25.0,14068.38,48.2,199.98,133353.3,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.22,25.0,14068.38,48.2,199.98,133353.3,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.22,25.0,14068.38,48.2,199.98,133353.3,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.22,25.0,14068.38,48.2,199.98,133353.3,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.22,25.0,14068.38,48.2,199.98,133353.3,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.22,25.0,14300.71,49.8,199.98,135029.6,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.22,25.0,14300.71,49.8,199.98,135029.6,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.22,25.0,14300.71,49.8,199.98,135029.6,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.22,25.0,14300.71,49.8,199.98,135029.6,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.22,25.0,14300.71,49.8,199.98,135029.6,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.22,25.0,14300.71,49.8,199.98,135029.6,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.0,25.0,14659.59,51.86,199.98,136521.1,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.0,25.0,14659.59,51.86,199.98,136521.1,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.0,25.0,14659.59,51.86,199.98,136521.1,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.0,25.0,14659.59,51.86,199.98,136521.1,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.0,25.0,14659.59,51.86,199.98,136521.1,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.0,25.0,15347.73,55.07,188.87,138331.6,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
40.0,0.0,25.0,15347.73,55.07,188.87,138331.6,19.8,1.249657769423559,3376.4905614035088,5.000822619047618,675.7907976556171,0.0300000000000004,6.628454999999995,1781.3515585083182,40,Wood
49.5,0.44,25.0,8551.82,42.58,399.96,140890.9,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.5,0.44,25.0,8551.82,42.58,399.96,140890.9,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.5,0.44,25.0,8551.82,42.58,399.96,140890.9,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.5,0.44,25.0,8551.82,42.58,399.96,140890.9,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.6,0.44,25.0,9091.65,45.31,344.41,132567.9,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.6,0.44,25.0,9091.65,45.31,344.41,132567.9,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.6,0.44,25.0,9091.65,45.31,344.41,132567.9,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.6,0.44,25.0,9091.65,45.31,344.41,132567.9,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.6,0.44,25.0,9091.65,45.31,344.41,132567.9,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.6,0.44,25.0,9091.65,45.31,344.41,132567.9,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.7,0.44,25.0,10596.42,52.89,288.86,134178.4,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.7,0.44,25.0,10596.42,52.89,288.86,134178.4,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.7,0.44,25.0,10596.42,52.89,288.86,134178.4,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.7,0.44,25.0,10596.42,52.89,288.86,134178.4,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.7,0.44,25.0,10596.42,52.89,288.86,134178.4,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.8,0.44,25.0,10834.65,54.16,244.42,127835.6,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.8,0.44,25.0,10834.65,54.16,244.42,127835.6,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.8,0.44,25.0,10834.65,54.16,244.42,127835.6,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.8,0.44,25.0,10834.65,54.16,244.42,127835.6,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
49.8,0.44,25.0,10834.65,54.16,244.42,127835.6,19.8,0.9840266512620424,2687.7647672416883,6.379151140780425,432.80797293580025,0.1071214264281418,22.751022749999983,4395.433762724671,50,Wood
58.1,0.0,25.0,4647.88,23.33,799.92,163960.9,19.8,0.4437210665321384,2784.510459819574,12.4631431390587,224.3234950427127,0.0433012701892225,2.4911490000000045,5738.546321279895,60,Wood
58.1,0.0,25.0,4647.88,23.33,799.92,163960.9,19.8,0.4437210665321384,2784.510459819574,12.4631431390587,224.3234950427127,0.0433012701892225,2.4911490000000045,5738.546321279895,60,Wood
58.1,0.0,25.0,4647.88,23.33,799.92,163960.9,19.8,0.4437210665321384,2784.510459819574,12.4631431390587,224.3234950427127,0.0433012701892225,2.4911490000000045,5738.546321279895,60,Wood
58.1,0.0,25.0,4647.88,23.33,799.92,163960.9,19.8,0.4437210665321384,2784.510459819574,12.4631431390587,224.3234950427127,0.0433012701892225,2.4911490000000045,5738.546321279895,60,Wood
58.0,-0.22,25.0,5172.35,25.97,677.71,155005.5,19.8,0.4437210665321384,2784.510459819574,12.4631431390587,224.3234950427127,0.0433012701892225,2.4911490000000045,5738.546321279895,60,Wood
58.0,-0.22,25.0,5172.35,25.97,677.71,155005.5,19.8,0.4437210665321384,2784.510459819574,12.4631431390587,224.3234950427127,0.0433012701892225,2.4911490000000045,5738.546321279895,60,Wood
58.0,-0.22,25.0,5172.35,25.97,677.71,155005.5,19.8,0.4437210665321384,2784.510459819574,12.4631431390587,224.3234950427127,0.0433012701892225,2.4911490000000045,5738.546321279895,60,Wood
58.0,-0.22,25.0,5172.35,25.97,677.71,155005.5,19.8,0.4437210665321384,2784.510459819574,12.4631431390587,224.3234950427127,0.0433012701892225,2.4911490000000045,5738.546321279895,60,Wood
58.0,-0.22,25.0,5172.35,25.97,677.71,155005.5,19.8,0.4437210665321384,2784.510459819574,12.4631431390587,224.3234950427127,0.0433012701892225,2.4911490000000045,5738.546321279895,60,Wood
58.1,0.22,25.0,5524.69,27.76,666.6,158732.3,19.8,0.4437210665321384,2784.510459819574,12.4631431390587,224.3234950427127,0.0433012701892225,2.4911490000000045,5738.546321279895,60,Wood
