r_cm,v_cms,temp,peak,snr,width_us,conf,area,power_percent,latency_ms,rmse_cm,mae_cm,resolution_mm,snr_norm_r,area_norm_r,width_rel,energy_density,stability_std,snr_variance,echo_consistency,gt_distance_cm,material,timestamp
17.9,-0.22,25.0,2103.98,3.08,622.16,1.0,66594.9,19.8,156.0,0.54,0.5,5.42,0.1747153941651148,3638.934331160771,33.76533131595283,108.45141914921257,0.047696960070847956,0.18590475000000004,4812.370523190729,20,Cloth,2026-02-08T08:07:29.742129
17.9,-0.22,25.0,2103.98,3.08,622.16,1.0,66594.9,19.8,156.0,0.54,0.5,5.42,0.1747153941651148,3638.934331160771,33.76533131595283,108.45141914921257,0.047696960070847956,0.18590475000000004,4812.370523190729,20,Cloth,2026-02-08T08:07:29.742129
17.9,-0.22,25.0,2103.98,3.08,622.16,1.0,66594.9,19.8,156.0,0.54,0.5,5.42,0.1747153941651148,3638.934331160771,33.76533131595283,108.45141914921257,0.047696960070847956,0.18590475000000004,4812.370523190729,20,Cloth,2026-02-08T08:07:29.742129
17.9,0.0,25.0,1831.98,2.71,633.27,1.0,60252.0,19.8,156.0,0.56,0.51,5.58,0.1747153941651148,3638.934331160771,33.76533131595283,108.45141914921257,0.047696960070847956,0.18590475000000004,4812.370523190729,20,Cloth,2026-02-08T08:07:29.742129
17.9,0.0,25.0,1831.98,2.71,633.27,1.0,60252.0,19.8,156.0,0.56,0.51,5.58,0.1747153941651148,3638.934331160771,33.76533131595283,108.45141914921257,0.047696960070847956,0.18590475000000004,4812.370523190729,20,Cloth,2026-02-08T08:07:29.742129
17.9,0.0,25.0,1831.98,2.71,633.27,1.0,60252.0,19.8,156.0,0.56,0.51,5.58,0.1747153941651148,3638.934331160771,33.76533131595283,108.45141914921257,0.047696960070847956,0.18590475000000004,4812.370523190729,20,Cloth,2026-02-08T08:07:29.742129
17.9,0.0,25.0,1831.98,2.71,633.27,1.0,60252.0,19.8,156.0,0.56,0.51,5.58,0.1747153941651148,3638.934331160771,33.76533131595283,108.45141914921257,0.047696960070847956,0.18590475000000004,4812.370523190729,20,Cloth,2026-02-08T08:07:29.742129
17.9,0.0,25.0,1831.98,2.71,633.27,1.0,60252.0,19.8,156.0,0.56,0.51,5.58,0.1747153941651148,3638.934331160771,33.76533131595283,108.45141914921257,0.047696960070847956,0.18590475000000004,4812.370523190729,20,Cloth,2026-02-08T08:07:29.742129
17.9,0.0,25.0,1711.01,2.56,633.27,1.0,57102.0,19.8,156.0,0.51,0.45,5.05,0.1747153941651148,3638.934331160771,33.76533131595283,108.45141914921257,0.047696960070847956,0.18590475000000004,4812.370523190729,20,Cloth,2026-02-08T08:07:29.742129
17.9,0.0,25.0,1711.01,2.56,633.27,1.0,57102.0,19.8,156.0,0.51,0.45,5.05,0.1747153941651148,3638.934331160771,33.76533131595283,108.45141914921257,0.047696960070847956,0.18590475000000004,4812.370523190729,20,Cloth,2026-02-08T08:07:29.742129
28.6,0.0,25.0,2998.28,12.87,699.93,1.0,94323.0,19.8,156.0,0.63,0.58,6.28,0.4129886516991781,3251.957557354926,25.609769905533057,127.03766686146699,0.0497493718553317,0.4194989999999996,3134.36115779197,30,Cloth,2026-02-08T08:07:42.980157
28.6,0.0,25.0,2998.28,12.87,699.93,1.0,94323.0,19.8,156.0,0.63,0.58,6.28,0.4129886516991781,3251.957557354926,25.609769905533057,127.03766686146699,0.0497493718553317,0.4194989999999996,3134.36115779197,30,Cloth,2026-02-08T08:07:42.980157
28.6,0.0,25.0,2998.28,12.87,699.93,1.0,94323.0,19.8,156.0,0.63,0.58,6.28,0.4129886516991781,3251.957557354926,25.609769905533057,127.03766686146699,0.0497493718553317,0.4194989999999996,3134.36115779197,30,Cloth,2026-02-08T08:07:42.980157
28.6,0.0,25.0,2678.18,11.51,755.48,1.0,97044.1,19.8,156.0,0.55,0.47,5.48,0.4129886516991781,3251.957557354926,25.609769905533057,127.03766686146699,0.0497493718553317,0.4194989999999996,3134.36115779197,30,Cloth,2026-02-08T08:07:42.980157
28.6,0.0,25.0,2678.18,11.51,755.48,1.0,97044.1,19.8,156.0,0.55,0.47,5.48,0.4129886516991781,3251.957557354926,25.609769905533057,127.03766686146699,0.0497493718553317,0.4194989999999996,3134.36115779197,30,Cloth,2026-02-08T08:07:42.980157
28.6,0.0,25.0,2678.18,11.51,755.48,1.0,97044.1,19.8,156.0,0.55,0.47,5.48,0.4129886516991781,3251.957557354926,25.609769905533057,127.03766686146699,0.0497493718553317,0.4194989999999996,3134.36115779197,30,Cloth,2026-02-08T08:07:42.980157
28.6,0.0,25.0,2678.18,11.51,755.48,1.0,97044.1,19.8,156.0,0.55,0.47,5.48,0.4129886516991781,3251.957557354926,25.609769905533057,127.03766686146699,0.0497493718553317,0.4194989999999996,3134.36115779197,30,Cloth,2026-02-08T08:07:42.980157
28.6,0.0,25.0,2678.18,11.51,755.48,1.0,97044.1,19.8,156.0,0.55,0.47,5.48,0.4129886516991781,3251.957557354926,25.609769905533057,127.03766686146699,0.0497493718553317,0.4194989999999996,3134.36115779197,30,Cloth,2026-02-08T08:07:42.980157
28.6,0.0,25.0,2678.18,11.51,755.48,1.0,97044.1,19.8,156.0,0.55,0.47,5.48,0.4129886516991781,3251.957557354926,25.609769905533057,127.03766686146699,0.0497493718553317,0.4194989999999996,3134.36115779197,30,Cloth,2026-02-08T08:07:42.980157
28.5,-0.22,25.0,2548.18,10.97,744.37,1.0,90693.7,19.8,156.0,0.4,0.3,4.05,0.4129886516991781,3251.957557354926,25.609769905533057,127.03766686146699,0.0497493718553317,0.4194989999999996,3134.36115779197,30,Cloth,2026-02-08T08:07:42.980157
28.5,-0.22,25.0,2548.18,10.97,744.37,1.0,90693.7,19.8,156.0,0.4,0.3,4.05,0.4129886516991781,3251.957557354926,25.609769905533057,127.03766686146699,0.0497493718553317,0.4194989999999996,3134.36115779197,30,Cloth,2026-02-08T08:07:42.980157
28.5,-0.22,25.0,2548.18,10.97,744.37,1.0,90693.7,19.8,156.0,0.4,0.3,4.05,0.4129886516991781,3251.957557354926,25.609769905533057,127.03766686146699,0.0497493718553317,0.4194989999999996,3134.36115779197,30,Cloth,2026-02-08T08:07:42.980157
28.5,-0.22,25.0,2548.18,10.97,744.37,1.0,90693.7,19.8,156.0,0.4,0.3,4.05,0.4129886516991781,3251.957557354926,25.609769905533057,127.03766686146699,0.0497493718553317,0.4194989999999996,3134.36115779197,30,Cloth,2026-02-08T08:07:42.980157
