r_cm,v_cms,temp,peak,snr,width_us,conf,area,power_percent,latency_ms,rmse_cm,mae_cm,resolution_mm,snr_norm_r,area_norm_r,width_rel,energy_density,stability_std,snr_variance,echo_consistency,gt_distance_cm,material,timestamp
277.2,-0.22,25.0,1671.21,8.36,1210.99,1.0,106220.2,19.8,156.0,0.15,0.14,1.48,0.029608429892401374,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.02913899999999997,3514.997818719093,290,Paper,2026-02-08T07:46:10.417986
277.2,-0.22,25.0,1671.21,8.36,1210.99,1.0,106220.2,19.8,156.0,0.15,0.14,1.48,0.029608429892401374,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.02913899999999997,3514.997818719093,290,Paper,2026-02-08T07:46:10.417986
277.1,-0.22,25.0,1653.97,8.28,1233.21,1.0,105148.4,19.8,156.0,0.16,0.15,1.63,0.029608429892401374,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.02913899999999997,3514.997818719093,290,Paper,2026-02-08T07:46:10.417986
277.1,-0.22,25.0,1653.97,8.28,1233.21,1.0,105148.4,19.8,156.0,0.16,0.15,1.63,0.029608429892401374,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.02913899999999997,3514.997818719093,290,Paper,2026-02-08T07:46:10.417986
277.1,-0.22,25.0,1653.97,8.28,1233.21,1.0,105148.4,19.8,156.0,0.16,0.15,1.63,0.029608429892401374,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.02913899999999997,3514.997818719093,290,Paper,2026-02-08T07:46:10.417986
277.1,-0.22,25.0,1653.97,8.28,1233.21,1.0,105148.4,19.8,156.0,0.16,0.15,1.63,0.029608429892401374,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.02913899999999997,3514.997818719093,290,Paper,2026-02-08T07:46:10.417986
277.1,-0.22,25.0,1653.97,8.28,1233.21,1.0,105148.4,19.8,156.0,0.16,0.15,1.63,0.029608429892401374,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.02913899999999997,3514.997818719093,290,Paper,2026-02-08T07:46:10.417986
277.1,-0.22,25.0,1653.97,8.28,1233.21,1.0,105148.4,19.8,156.0,0.16,0.15,1.63,0.029608429892401374,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.02913899999999997,3514.997818719093,290,Paper,2026-02-08T07:46:10.417986
277.0,-0.66,25.0,1649.64,8.26,1199.88,1.0,100047.0,19.8,156.0,0.19,0.18,1.93,0.029608429892401374,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.02913899999999997,3514.997818719093,290,Paper,2026-02-08T07:46:10.417986
277.0,-0.66,25.0,1649.64,8.26,1199.88,1.0,100047.0,19.8,156.0,0.19,0.18,1.93,0.029608429892401374,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.02913899999999997,3514.997818719093,290,Paper,2026-02-08T07:46:10.417986
277.0,-0.66,25.0,1649.64,8.26,1199.88,1.0,100047.0,19.8,156.0,0.19,0.18,1.93,0.029608429892401374,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.02913899999999997,3514.997818719093,290,Paper,2026-02-08T07:46:10.417986
277.0,-0.66,25.0,1649.64,8.26,1199.88,1.0,100047.0,19.8,156.0,0.19,0.18,1.93,0.029608429892401374,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.02913899999999997,3514.997818719093,290,Paper,2026-02-08T07:46:10.417986
